volume,federal_financing_bank,foreign_series,government_account_series,government_account_series_inflation_securities,special_purpose_vehicle,state_and_local_government_series,total_interest-bearing_debt,total_marketable,total_non-marketable,treasury_bills,treasury_bonds,treasury_floating_rate_notes_(frn),treasury_inflation-protected_securities_(tips),treasury_notes,united_states_savings_inflation_securities,united_states_savings_securities,weighted_sentiment,price_direction,volume_category,federal_financing_bank_category,sentiment_category
4298.44263812,2.513,0.0,2.858,1.138,4.105,3.368,3.113,3.174,2.875,5.437,3.092,5.39,0.635,2.272,4.583,3.354,0.3802106942449297,Down,VeryLow,Bank3,Neutral
12529.09255982,2.513,0.0,2.858,1.138,4.105,3.368,3.113,3.174,2.875,5.437,3.092,5.39,0.635,2.272,4.583,3.354,0.200887321006684,Up,High,Bank3,Negative
16384.61219735,2.513,0.0,2.858,1.138,4.105,3.368,3.113,3.174,2.875,5.437,3.092,5.39,0.635,2.272,4.583,3.354,0.3965248834755685,Down,High,Bank3,Neutral
15320.62044085,2.513,0.0,2.858,1.138,4.105,3.368,3.113,3.174,2.875,5.437,3.092,5.39,0.635,2.272,4.583,3.354,0.4420532840948838,Down,High,Bank3,Positive
11526.63383073,2.513,0.0,2.904,1.137,4.066,3.38,3.153,3.211,2.921,5.411,3.106,5.543,0.648,2.34,4.732,3.383,0.5210132447381814,Up,Medium,Bank3,Positive
12202.24125895,2.513,0.0,2.904,1.137,4.066,3.38,3.153,3.211,2.921,5.411,3.106,5.543,0.648,2.34,4.732,3.383,0.3883449672084105,Up,High,Bank3,Neutral
2254.45335539,2.513,0.0,2.904,1.137,4.066,3.38,3.153,3.211,2.921,5.411,3.106,5.543,0.648,2.34,4.732,3.383,0.3174234532540844,Down,VeryLow,Bank3,Neutral
2643.251649,2.513,0.0,2.904,1.137,4.066,3.38,3.153,3.211,2.921,5.411,3.106,5.543,0.648,2.34,4.732,3.383,0.5377989484713627,Down,VeryLow,Bank3,Positive
8756.87806894,2.513,0.0,2.904,1.137,4.066,3.38,3.153,3.211,2.921,5.411,3.106,5.543,0.648,2.34,4.732,3.383,0.3636850669980049,Up,Medium,Bank3,Neutral
7940.36830921,2.513,0.0,2.904,1.137,4.066,3.38,3.153,3.211,2.921,5.411,3.106,5.543,0.648,2.34,4.732,3.383,0.3047540107081013,Up,Low,Bank3,Negative
12440.36853251,2.513,0.0,2.904,1.137,4.066,3.38,3.153,3.211,2.921,5.411,3.106,5.543,0.648,2.34,4.732,3.383,0.8337591560987325,Up,High,Bank3,VeryPositive
19283.80580787,2.513,0.0,2.904,1.137,4.066,3.38,3.153,3.211,2.921,5.411,3.106,5.543,0.648,2.34,4.732,3.383,0.1640208530810571,Up,VeryHigh,Bank3,Negative
22108.85067543,2.513,0.0,2.904,1.137,4.066,3.38,3.153,3.211,2.921,5.411,3.106,5.543,0.648,2.34,4.732,3.383,0.3705173619588215,Up,VeryHigh,Bank3,Neutral
5663.309891,2.513,0.0,2.904,1.137,4.066,3.38,3.153,3.211,2.921,5.411,3.106,5.543,0.648,2.34,4.732,3.383,0.7698692949488759,Up,Low,Bank3,VeryPositive
5243.1260706,2.513,0.0,2.904,1.137,4.066,3.38,3.153,3.211,2.921,5.411,3.106,5.543,0.648,2.34,4.732,3.383,0.3924075106779733,Up,Low,Bank3,Neutral
18545.08725852,2.513,0.0,2.904,1.137,4.066,3.38,3.153,3.211,2.921,5.411,3.106,5.543,0.648,2.34,4.732,3.383,-0.0733566992423113,Up,VeryHigh,Bank3,VeryNegative
20471.56790372,2.513,0.0,2.904,1.137,4.066,3.38,3.153,3.211,2.921,5.411,3.106,5.543,0.648,2.34,4.732,3.383,0.3599007397038596,Down,VeryHigh,Bank3,Neutral
20249.94369733,2.513,0.0,2.904,1.137,4.066,3.38,3.153,3.211,2.921,5.411,3.106,5.543,0.648,2.34,4.732,3.383,0.5194282010678322,Up,VeryHigh,Bank3,Positive
18465.04404385,2.513,0.0,2.904,1.137,4.066,3.38,3.153,3.211,2.921,5.411,3.106,5.543,0.648,2.34,4.732,3.383,0.7867307832607856,Up,VeryHigh,Bank3,VeryPositive
13816.27351282,2.513,0.0,2.904,1.137,4.066,3.38,3.153,3.211,2.921,5.411,3.106,5.543,0.648,2.34,4.732,3.383,0.8319026909091256,Up,High,Bank3,VeryPositive
5387.3486576,2.513,0.0,2.904,1.137,4.066,3.38,3.153,3.211,2.921,5.411,3.106,5.543,0.648,2.34,4.732,3.383,0.615452619051111,Down,Low,Bank3,VeryPositive
3997.17143898,2.513,0.0,2.904,1.137,4.066,3.38,3.153,3.211,2.921,5.411,3.106,5.543,0.648,2.34,4.732,3.383,0.7713182950019836,Up,VeryLow,Bank3,VeryPositive
6009.01451962,2.513,0.0,2.904,1.137,4.066,3.38,3.153,3.211,2.921,5.411,3.106,5.543,0.648,2.34,4.732,3.383,0.8766886734300189,Down,Low,Bank3,VeryPositive
15888.87599974,2.513,0.0,2.904,1.137,4.066,3.38,3.153,3.211,2.921,5.411,3.106,5.543,0.648,2.34,4.732,3.383,0.7257122309043489,Up,High,Bank3,VeryPositive
13735.03407249,2.513,0.0,2.904,1.137,4.066,3.38,3.153,3.211,2.921,5.411,3.106,5.543,0.648,2.34,4.732,3.383,0.3486877573387963,Down,High,Bank3,Neutral
13104.51408087,2.513,0.0,2.904,1.137,4.066,3.38,3.153,3.211,2.921,5.411,3.106,5.543,0.648,2.34,4.732,3.383,0.0518432961356255,Down,High,Bank3,VeryNegative
11679.16625824,2.513,0.0,2.904,1.137,4.066,3.38,3.153,3.211,2.921,5.411,3.106,5.543,0.648,2.34,4.732,3.383,0.3393194705247878,Down,Medium,Bank3,Neutral
3448.96576791,2.513,0.0,2.904,1.137,4.066,3.38,3.153,3.211,2.921,5.411,3.106,5.543,0.648,2.34,4.732,3.383,0.6343544649355338,Up,VeryLow,Bank3,VeryPositive
3617.40106809,2.513,0.0,2.904,1.137,4.066,3.38,3.153,3.211,2.921,5.411,3.106,5.543,0.648,2.34,4.732,3.383,0.3843716035870944,Up,VeryLow,Bank3,Neutral
22422.38763854,2.513,0.0,2.904,1.137,4.066,3.38,3.153,3.211,2.921,5.411,3.106,5.543,0.648,2.34,4.732,3.383,0.7344512573310306,Up,VeryHigh,Bank3,VeryPositive
28791.48651731,2.513,0.0,2.904,1.137,4.066,3.38,3.153,3.211,2.921,5.411,3.106,5.543,0.648,2.34,4.732,3.383,0.4543294347822665,Up,VeryHigh,Bank3,Positive
48265.6721171,2.513,0.0,2.904,1.137,4.066,3.38,3.153,3.211,2.921,5.411,3.106,5.543,0.648,2.34,4.732,3.383,0.7637021280825138,Up,VeryHigh,Bank3,VeryPositive
36825.89535085,2.513,0.0,2.904,1.137,4.066,3.38,3.153,3.211,2.921,5.411,3.106,5.543,0.648,2.34,4.732,3.383,0.4592987851454661,Down,VeryHigh,Bank3,Positive
24696.65692545,2.513,0.0,2.924,1.137,4.106,3.397,3.195,3.259,2.941,5.384,3.119,5.417,0.655,2.394,4.812,3.412,0.4618491941264697,Up,VeryHigh,Bank3,Positive
6882.38410251,2.513,0.0,2.924,1.137,4.106,3.397,3.195,3.259,2.941,5.384,3.119,5.417,0.655,2.394,4.812,3.412,0.2520960558950901,Down,Low,Bank3,Negative
7314.17629968,2.513,0.0,2.924,1.137,4.106,3.397,3.195,3.259,2.941,5.384,3.119,5.417,0.655,2.394,4.812,3.412,0.3749696600437164,Up,Low,Bank3,Neutral
40600.36656889,2.513,0.0,2.924,1.137,4.106,3.397,3.195,3.259,2.941,5.384,3.119,5.417,0.655,2.394,4.812,3.412,0.613270751953125,Up,VeryHigh,Bank3,VeryPositive
65575.09537327,2.513,0.0,2.924,1.137,4.106,3.397,3.195,3.259,2.941,5.384,3.119,5.417,0.655,2.394,4.812,3.412,0.4204576757024316,Down,VeryHigh,Bank3,Neutral
34655.98799427,2.513,0.0,2.924,1.137,4.106,3.397,3.195,3.259,2.941,5.384,3.119,5.417,0.655,2.394,4.812,3.412,0.1466763315929306,Up,VeryHigh,Bank3,Negative
22228.36739914,2.513,0.0,2.924,1.137,4.106,3.397,3.195,3.259,2.941,5.384,3.119,5.417,0.655,2.394,4.812,3.412,0.6214810594916343,Up,VeryHigh,Bank3,VeryPositive
33749.52797544,2.513,0.0,2.924,1.137,4.106,3.397,3.195,3.259,2.941,5.384,3.119,5.417,0.655,2.394,4.812,3.412,0.6475936688482761,Up,VeryHigh,Bank3,VeryPositive
9005.50992187,2.513,0.0,2.924,1.137,4.106,3.397,3.195,3.259,2.941,5.384,3.119,5.417,0.655,2.394,4.812,3.412,0.355746303167608,Up,Medium,Bank3,Neutral
12163.05713369,2.513,0.0,2.924,1.137,4.106,3.397,3.195,3.259,2.941,5.384,3.119,5.417,0.655,2.394,4.812,3.412,0.2460509858633342,Up,Medium,Bank3,Negative
32332.72583229,2.513,0.0,2.924,1.137,4.106,3.397,3.195,3.259,2.941,5.384,3.119,5.417,0.655,2.394,4.812,3.412,0.7521619395776228,Up,VeryHigh,Bank3,VeryPositive
29420.19277654,2.513,0.0,2.924,1.137,4.106,3.397,3.195,3.259,2.941,5.384,3.119,5.417,0.655,2.394,4.812,3.412,0.2405809317865679,Down,VeryHigh,Bank3,Negative
21455.92195688,2.513,0.0,2.924,1.137,4.106,3.397,3.195,3.259,2.941,5.384,3.119,5.417,0.655,2.394,4.812,3.412,0.386728453110246,Up,VeryHigh,Bank3,Neutral
34226.602618,2.513,0.0,2.924,1.137,4.106,3.397,3.195,3.259,2.941,5.384,3.119,5.417,0.655,2.394,4.812,3.412,0.158889053761959,Down,VeryHigh,Bank3,Negative
40195.84231178,2.513,0.0,2.924,1.137,4.106,3.397,3.195,3.259,2.941,5.384,3.119,5.417,0.655,2.394,4.812,3.412,0.4176707997918129,Down,VeryHigh,Bank3,Neutral
16532.825303,2.513,0.0,2.924,1.137,4.106,3.397,3.195,3.259,2.941,5.384,3.119,5.417,0.655,2.394,4.812,3.412,0.2692262459546328,Down,High,Bank3,Negative
12631.85084112,2.513,0.0,2.924,1.137,4.106,3.397,3.195,3.259,2.941,5.384,3.119,5.417,0.655,2.394,4.812,3.412,0.2906497783520642,Up,High,Bank3,Negative
20057.37580028,2.513,0.0,2.924,1.137,4.106,3.397,3.195,3.259,2.941,5.384,3.119,5.417,0.655,2.394,4.812,3.412,-0.0856303173762101,Down,VeryHigh,Bank3,VeryNegative
40111.97553957,2.513,0.0,2.924,1.137,4.106,3.397,3.195,3.259,2.941,5.384,3.119,5.417,0.655,2.394,4.812,3.412,0.5213448484738668,Down,VeryHigh,Bank3,Positive
38590.78345488,2.513,0.0,2.924,1.137,4.106,3.397,3.195,3.259,2.941,5.384,3.119,5.417,0.655,2.394,4.812,3.412,0.5451950597412446,Up,VeryHigh,Bank3,Positive
18523.96247162,2.513,0.0,2.924,1.137,4.106,3.397,3.195,3.259,2.941,5.384,3.119,5.417,0.655,2.394,4.812,3.412,0.2185915101658214,Down,VeryHigh,Bank3,Negative
17807.65930238,2.513,0.0,2.924,1.137,4.106,3.397,3.195,3.259,2.941,5.384,3.119,5.417,0.655,2.394,4.812,3.412,0.2107130681092922,Down,VeryHigh,Bank3,Negative
7395.08270425,2.513,0.0,2.924,1.137,4.106,3.397,3.195,3.259,2.941,5.384,3.119,5.417,0.655,2.394,4.812,3.412,0.2177663905753029,Up,Low,Bank3,Negative
6535.8276512,2.513,0.0,2.924,1.137,4.106,3.397,3.195,3.259,2.941,5.384,3.119,5.417,0.655,2.394,4.812,3.412,0.1800529800928555,Up,Low,Bank3,Negative
22228.13803338,2.513,0.0,2.924,1.137,4.106,3.397,3.195,3.259,2.941,5.384,3.119,5.417,0.655,2.394,4.812,3.412,0.4776007343615804,Up,VeryHigh,Bank3,Positive
15697.73440865,2.513,0.0,2.924,1.137,4.106,3.397,3.195,3.259,2.941,5.384,3.119,5.417,0.655,2.394,4.812,3.412,-0.1294051918913336,Up,High,Bank3,VeryNegative
18703.73738295,2.513,0.0,2.924,1.137,4.106,3.397,3.195,3.259,2.941,5.384,3.119,5.417,0.655,2.394,4.812,3.412,0.0583371126226016,Down,VeryHigh,Bank3,VeryNegative
15224.17928189,2.513,0.0,2.924,1.137,4.106,3.397,3.195,3.259,2.941,5.384,3.119,5.417,0.655,2.394,4.812,3.412,0.5095842908168661,Up,High,Bank3,Positive
7365.03204354,2.513,0.0,2.924,1.137,4.106,3.397,3.195,3.259,2.941,5.384,3.119,5.417,0.655,2.394,4.812,3.412,0.3011221456912256,Down,Low,Bank3,Negative
3262.62331859,2.513,0.0,2.924,1.137,4.106,3.397,3.195,3.259,2.941,5.384,3.119,5.417,0.655,2.394,4.812,3.412,0.2545229962095618,Down,VeryLow,Bank3,Negative
4424.66955382,2.513,0.0,2.924,1.137,4.106,3.397,3.195,3.259,2.941,5.384,3.119,5.417,0.655,2.394,4.812,3.412,0.5908824895109449,Up,VeryLow,Bank3,VeryPositive
13916.60016523,2.513,0.0,2.95,1.137,4.076,3.52,3.216,3.277,2.968,5.369,3.125,5.536,0.665,2.417,4.887,3.442,0.4970098454218644,Down,High,Bank3,Positive
23496.58634089,2.513,0.0,2.95,1.137,4.076,3.52,3.216,3.277,2.968,5.369,3.125,5.536,0.665,2.417,4.887,3.442,0.6223403046208043,Down,VeryHigh,Bank3,VeryPositive
14506.55934744,2.513,0.0,2.95,1.137,4.076,3.52,3.216,3.277,2.968,5.369,3.125,5.536,0.665,2.417,4.887,3.442,0.4790689048943695,Up,High,Bank3,Positive
18624.08140025,2.513,0.0,2.95,1.137,4.076,3.52,3.216,3.277,2.968,5.369,3.125,5.536,0.665,2.417,4.887,3.442,0.6658492793055142,Up,VeryHigh,Bank3,VeryPositive
15515.82134206,2.513,0.0,2.95,1.137,4.076,3.52,3.216,3.277,2.968,5.369,3.125,5.536,0.665,2.417,4.887,3.442,0.4061759996414185,Down,High,Bank3,Neutral
3985.44167764,2.513,0.0,2.95,1.137,4.076,3.52,3.216,3.277,2.968,5.369,3.125,5.536,0.665,2.417,4.887,3.442,0.5221990518710192,Up,VeryLow,Bank3,Positive
5766.41938443,2.513,0.0,2.95,1.137,4.076,3.52,3.216,3.277,2.968,5.369,3.125,5.536,0.665,2.417,4.887,3.442,0.919966018827338,Up,Low,Bank3,VeryPositive
16648.69284289,2.513,0.0,2.95,1.137,4.076,3.52,3.216,3.277,2.968,5.369,3.125,5.536,0.665,2.417,4.887,3.442,-0.0018036761704613,Up,High,Bank3,VeryNegative
15143.52341376,2.513,0.0,2.95,1.137,4.076,3.52,3.216,3.277,2.968,5.369,3.125,5.536,0.665,2.417,4.887,3.442,0.2992472730080286,Down,High,Bank3,Negative
16655.987797,2.513,0.0,2.95,1.137,4.076,3.52,3.216,3.277,2.968,5.369,3.125,5.536,0.665,2.417,4.887,3.442,0.7411323581423078,Up,High,Bank3,VeryPositive
11001.16448135,2.513,0.0,2.95,1.137,4.076,3.52,3.216,3.277,2.968,5.369,3.125,5.536,0.665,2.417,4.887,3.442,0.4768755320045683,Down,Medium,Bank3,Positive
23509.75554216,2.513,0.0,2.95,1.137,4.076,3.52,3.216,3.277,2.968,5.369,3.125,5.536,0.665,2.417,4.887,3.442,0.6673362238284869,Down,VeryHigh,Bank3,VeryPositive
27548.47240557,2.513,0.0,2.95,1.137,4.076,3.52,3.216,3.277,2.968,5.369,3.125,5.536,0.665,2.417,4.887,3.442,0.2391133649991109,Down,VeryHigh,Bank3,Negative
21604.05147827,2.513,0.0,2.95,1.137,4.076,3.52,3.216,3.277,2.968,5.369,3.125,5.536,0.665,2.417,4.887,3.442,0.4063174241973507,Up,VeryHigh,Bank3,Neutral
21672.73701332,2.513,0.0,2.95,1.137,4.076,3.52,3.216,3.277,2.968,5.369,3.125,5.536,0.665,2.417,4.887,3.442,-0.3746190255880356,Down,VeryHigh,Bank3,VeryNegative
17710.28213211,2.513,0.0,2.95,1.137,4.076,3.52,3.216,3.277,2.968,5.369,3.125,5.536,0.665,2.417,4.887,3.442,0.1113621473312378,Up,High,Bank3,Negative
21812.15297865,2.513,0.0,2.95,1.137,4.076,3.52,3.216,3.277,2.968,5.369,3.125,5.536,0.665,2.417,4.887,3.442,0.3524605372920632,Down,VeryHigh,Bank3,Neutral
15249.84211445,2.513,0.0,2.95,1.137,4.076,3.52,3.216,3.277,2.968,5.369,3.125,5.536,0.665,2.417,4.887,3.442,0.6396690228581428,Up,High,Bank3,VeryPositive
22838.07934159,2.513,0.0,2.95,1.137,4.076,3.52,3.216,3.277,2.968,5.369,3.125,5.536,0.665,2.417,4.887,3.442,0.088999431624132,Up,VeryHigh,Bank3,VeryNegative
5157.40726514,2.513,0.0,2.95,1.137,4.076,3.52,3.216,3.277,2.968,5.369,3.125,5.536,0.665,2.417,4.887,3.442,0.311150093562901,Up,Low,Bank3,Neutral
4487.48723219,2.513,0.0,2.95,1.137,4.076,3.52,3.216,3.277,2.968,5.369,3.125,5.536,0.665,2.417,4.887,3.442,0.5038578050136566,Down,VeryLow,Bank3,Positive
10977.05178637,2.513,0.0,2.95,1.137,4.076,3.52,3.216,3.277,2.968,5.369,3.125,5.536,0.665,2.417,4.887,3.442,0.3917024105787278,Up,Medium,Bank3,Neutral
8840.16749844,2.513,0.0,2.95,1.137,4.076,3.52,3.216,3.277,2.968,5.369,3.125,5.536,0.665,2.417,4.887,3.442,0.5250554790099461,Down,Medium,Bank3,Positive
15083.5524347,2.513,0.0,2.95,1.137,4.076,3.52,3.216,3.277,2.968,5.369,3.125,5.536,0.665,2.417,4.887,3.442,0.5286457879789944,Down,High,Bank3,Positive
13256.29877715,2.513,0.0,2.95,1.137,4.076,3.52,3.216,3.277,2.968,5.369,3.125,5.536,0.665,2.417,4.887,3.442,0.3057189246703838,Up,High,Bank3,Negative
10151.96247701,2.513,0.0,2.95,1.137,4.076,3.52,3.216,3.277,2.968,5.369,3.125,5.536,0.665,2.417,4.887,3.442,0.0650245649119218,Down,Medium,Bank3,VeryNegative
5312.16741262,2.513,0.0,2.95,1.137,4.076,3.52,3.216,3.277,2.968,5.369,3.125,5.536,0.665,2.417,4.887,3.442,0.3527194403313301,Down,Low,Bank3,Neutral
4415.96831554,2.513,0.0,2.95,1.137,4.076,3.52,3.216,3.277,2.968,5.369,3.125,5.536,0.665,2.417,4.887,3.442,0.2314902191812342,Down,VeryLow,Bank3,Negative
10712.13554316,2.513,0.0,2.95,1.137,4.076,3.52,3.216,3.277,2.968,5.369,3.125,5.536,0.665,2.417,4.887,3.442,0.5157310038805007,Up,Medium,Bank3,Positive
21106.65540758,2.513,0.0,2.95,1.137,4.076,3.52,3.216,3.277,2.968,5.369,3.125,5.536,0.665,2.417,4.887,3.442,0.1829801188781857,Down,VeryHigh,Bank3,Negative
26611.9312734,2.513,0.0,2.96,1.138,4.086,3.584,3.234,3.297,2.979,5.357,3.141,5.442,0.689,2.497,5.039,3.476,0.0425342647468342,Down,VeryHigh,Bank3,VeryNegative
13593.00905888,2.513,0.0,2.96,1.138,4.086,3.584,3.234,3.297,2.979,5.357,3.141,5.442,0.689,2.497,5.039,3.476,-0.0321051796277363,Up,High,Bank3,VeryNegative
15954.29032707,2.513,0.0,2.96,1.138,4.086,3.584,3.234,3.297,2.979,5.357,3.141,5.442,0.689,2.497,5.039,3.476,0.2333979366002259,Up,High,Bank3,Negative
6414.57464352,2.513,0.0,2.96,1.138,4.086,3.584,3.234,3.297,2.979,5.357,3.141,5.442,0.689,2.497,5.039,3.476,0.3663209899779289,Up,Low,Bank3,Neutral
4474.5195919,2.513,0.0,2.96,1.138,4.086,3.584,3.234,3.297,2.979,5.357,3.141,5.442,0.689,2.497,5.039,3.476,-0.1659916853904724,Up,VeryLow,Bank3,VeryNegative
11241.77217344,2.513,0.0,2.96,1.138,4.086,3.584,3.234,3.297,2.979,5.357,3.141,5.442,0.689,2.497,5.039,3.476,0.2449890141487121,Down,Medium,Bank3,Negative
8994.93773002,2.513,0.0,2.96,1.138,4.086,3.584,3.234,3.297,2.979,5.357,3.141,5.442,0.689,2.497,5.039,3.476,0.2578522525514875,Down,Medium,Bank3,Negative
7486.42596849,2.513,0.0,2.96,1.138,4.086,3.584,3.234,3.297,2.979,5.357,3.141,5.442,0.689,2.497,5.039,3.476,0.0148742131648525,Down,Low,Bank3,VeryNegative
8360.0553824,2.513,0.0,2.96,1.138,4.086,3.584,3.234,3.297,2.979,5.357,3.141,5.442,0.689,2.497,5.039,3.476,0.4058086795939339,Up,Low,Bank3,Neutral
11511.12990976,2.513,0.0,2.96,1.138,4.086,3.584,3.234,3.297,2.979,5.357,3.141,5.442,0.689,2.497,5.039,3.476,0.0951700320369319,Down,Medium,Bank3,VeryNegative
2338.06810837,2.513,0.0,2.96,1.138,4.086,3.584,3.234,3.297,2.979,5.357,3.141,5.442,0.689,2.497,5.039,3.476,0.4257129486401875,Up,VeryLow,Bank3,Neutral
2694.97577935,2.513,0.0,2.96,1.138,4.086,3.584,3.234,3.297,2.979,5.357,3.141,5.442,0.689,2.497,5.039,3.476,0.4716803870703044,Up,VeryLow,Bank3,Positive
9170.80865115,2.513,0.0,2.96,1.138,4.086,3.584,3.234,3.297,2.979,5.357,3.141,5.442,0.689,2.497,5.039,3.476,0.4440111041069031,Up,Medium,Bank3,Positive
13456.61307634,2.513,0.0,2.96,1.138,4.086,3.584,3.234,3.297,2.979,5.357,3.141,5.442,0.689,2.497,5.039,3.476,0.6492530703544616,Down,High,Bank3,VeryPositive
21821.38858725,2.513,0.0,2.96,1.138,4.086,3.584,3.234,3.297,2.979,5.357,3.141,5.442,0.689,2.497,5.039,3.476,0.7051638834178448,Up,VeryHigh,Bank3,VeryPositive
12012.70197182,2.513,0.0,2.96,1.138,4.086,3.584,3.234,3.297,2.979,5.357,3.141,5.442,0.689,2.497,5.039,3.476,0.5035809633731841,Down,Medium,Bank3,Positive
11710.00723895,2.513,0.0,2.96,1.138,4.086,3.584,3.234,3.297,2.979,5.357,3.141,5.442,0.689,2.497,5.039,3.476,0.2714803254604339,Up,Medium,Bank3,Negative
3880.58113972,2.513,0.0,2.96,1.138,4.086,3.584,3.234,3.297,2.979,5.357,3.141,5.442,0.689,2.497,5.039,3.476,0.1002352352937062,Down,VeryLow,Bank3,VeryNegative
3565.11346165,2.513,0.0,2.96,1.138,4.086,3.584,3.234,3.297,2.979,5.357,3.141,5.442,0.689,2.497,5.039,3.476,-0.1937365910836627,Down,VeryLow,Bank3,VeryNegative
20415.88691709,2.513,0.0,2.96,1.138,4.086,3.584,3.234,3.297,2.979,5.357,3.141,5.442,0.689,2.497,5.039,3.476,0.9288037576458672,Up,VeryHigh,Bank3,VeryPositive
16102.06132545,2.513,0.0,2.96,1.138,4.086,3.584,3.234,3.297,2.979,5.357,3.141,5.442,0.689,2.497,5.039,3.476,0.1906706362111228,Down,High,Bank3,Negative
10889.10300904,2.513,0.0,2.96,1.138,4.086,3.584,3.234,3.297,2.979,5.357,3.141,5.442,0.689,2.497,5.039,3.476,0.385815253002303,Down,Medium,Bank3,Neutral
14340.27843589,2.513,0.0,2.96,1.138,4.086,3.584,3.234,3.297,2.979,5.357,3.141,5.442,0.689,2.497,5.039,3.476,0.4664837017059326,Down,High,Bank3,Positive
10374.95988085,2.513,0.0,2.96,1.138,4.086,3.584,3.234,3.297,2.979,5.357,3.141,5.442,0.689,2.497,5.039,3.476,0.4841701769467555,Up,Medium,Bank3,Positive
2501.11901959,2.513,0.0,2.96,1.138,4.086,3.584,3.234,3.297,2.979,5.357,3.141,5.442,0.689,2.497,5.039,3.476,0.3017154901368277,Up,VeryLow,Bank3,Negative
2037.67329089,2.513,0.0,2.96,1.138,4.086,3.584,3.234,3.297,2.979,5.357,3.141,5.442,0.689,2.497,5.039,3.476,-0.1696987122297286,Down,VeryLow,Bank3,VeryNegative
5384.62278063,2.513,0.0,2.96,1.138,4.086,3.584,3.234,3.297,2.979,5.357,3.141,5.442,0.689,2.497,5.039,3.476,0.6354576087516287,Up,Low,Bank3,VeryPositive
11975.93086328,2.513,0.0,2.96,1.138,4.086,3.584,3.234,3.297,2.979,5.357,3.141,5.442,0.689,2.497,5.039,3.476,0.7940864093925641,Down,Medium,Bank3,VeryPositive
8970.02059069,2.513,0.0,2.96,1.138,4.086,3.584,3.234,3.297,2.979,5.357,3.141,5.442,0.689,2.497,5.039,3.476,0.4177929297515324,Down,Medium,Bank3,Neutral
11841.26381893,2.513,0.0,2.96,1.138,4.086,3.584,3.234,3.297,2.979,5.357,3.141,5.442,0.689,2.497,5.039,3.476,0.5306699302196501,Up,Medium,Bank3,Positive
10690.85876224,2.513,0.0,2.96,1.138,4.086,3.584,3.234,3.297,2.979,5.357,3.141,5.442,0.689,2.497,5.039,3.476,0.4004311395809054,Down,Medium,Bank3,Neutral
1949.57008052,2.513,0.0,2.969,1.138,4.095,3.676,3.266,3.334,2.99,5.352,3.156,5.439,0.702,2.56,4.902,3.477,0.1494962598880131,Up,VeryLow,Bank3,Negative
2997.15241527,2.513,0.0,2.969,1.138,4.095,3.676,3.266,3.334,2.99,5.352,3.156,5.439,0.702,2.56,4.902,3.477,0.2965269497462681,Up,VeryLow,Bank3,Negative
11884.90882705,2.513,0.0,2.969,1.138,4.095,3.676,3.266,3.334,2.99,5.352,3.156,5.439,0.702,2.56,4.902,3.477,0.4485342144966125,Up,Medium,Bank3,Positive
18042.19396496,2.513,0.0,2.969,1.138,4.095,3.676,3.266,3.334,2.99,5.352,3.156,5.439,0.702,2.56,4.902,3.477,0.3432580136335812,Up,VeryHigh,Bank3,Neutral
10123.1802918,2.513,0.0,2.969,1.138,4.095,3.676,3.266,3.334,2.99,5.352,3.156,5.439,0.702,2.56,4.902,3.477,0.933450118133,Up,Medium,Bank3,VeryPositive
7716.5079994,2.513,0.0,2.969,1.138,4.095,3.676,3.266,3.334,2.99,5.352,3.156,5.439,0.702,2.56,4.902,3.477,0.300230669762407,Down,Low,Bank3,Negative
13768.98185265,2.513,0.0,2.969,1.138,4.095,3.676,3.266,3.334,2.99,5.352,3.156,5.439,0.702,2.56,4.902,3.477,0.4831811868718692,Down,High,Bank3,Positive
2631.94610412,2.513,0.0,2.969,1.138,4.095,3.676,3.266,3.334,2.99,5.352,3.156,5.439,0.702,2.56,4.902,3.477,0.1399015087740762,Down,VeryLow,Bank3,Negative
1826.03995531,2.513,0.0,2.969,1.138,4.095,3.676,3.266,3.334,2.99,5.352,3.156,5.439,0.702,2.56,4.902,3.477,0.2067327221234638,Up,VeryLow,Bank3,Negative
6088.40363232,2.513,0.0,2.969,1.138,4.095,3.676,3.266,3.334,2.99,5.352,3.156,5.439,0.702,2.56,4.902,3.477,0.6510789327761706,Down,Low,Bank3,VeryPositive
17354.68915468,2.513,0.0,2.969,1.138,4.095,3.676,3.266,3.334,2.99,5.352,3.156,5.439,0.702,2.56,4.902,3.477,0.3766327081304608,Down,High,Bank3,Neutral
17140.01139413,2.513,0.0,2.969,1.138,4.095,3.676,3.266,3.334,2.99,5.352,3.156,5.439,0.702,2.56,4.902,3.477,0.6830930999347142,Up,High,Bank3,VeryPositive
11916.13211129,2.513,0.0,2.969,1.138,4.095,3.676,3.266,3.334,2.99,5.352,3.156,5.439,0.702,2.56,4.902,3.477,0.4697606332600116,Down,Medium,Bank3,Positive
11520.15791899,2.513,0.0,2.969,1.138,4.095,3.676,3.266,3.334,2.99,5.352,3.156,5.439,0.702,2.56,4.902,3.477,0.6764532852172851,Down,Medium,Bank3,VeryPositive
2004.1421548,2.513,0.0,2.969,1.138,4.095,3.676,3.266,3.334,2.99,5.352,3.156,5.439,0.702,2.56,4.902,3.477,0.4247682651877403,Up,VeryLow,Bank3,Neutral
2118.65163435,2.513,0.0,2.969,1.138,4.095,3.676,3.266,3.334,2.99,5.352,3.156,5.439,0.702,2.56,4.902,3.477,-0.0185722364319695,Up,VeryLow,Bank3,VeryNegative
